maxTime,moves,ProfundidadIterativa2time,ProfundidadlenSolution,AscensoColinaSimple1lenClosed,ProfundidadIterativa2lenOpened,ProfundidadLimitadatime,BidireccionallenOpened,AscensoColinaSimple1time,Bidireccionaltime,ProfundidadIterativa2lenClosed,AscensoColinaMaximaPendiente1time,ProfundidadlenClosed,ProfundidadIterativalenOpened,AscensoColinaMaximaPendiente1lenSolution,ProfundidadlenOpened,ProfundidadIterativatime,AscensoColinaSimple1lenOpened,ProfundidadIterativa2lenSolution,Anchuratime,AscensoColinaSimple1lenSolution,ProfundidadIterativalenSolution,Profundidadtime,AnchuralenClosed,ProfundidadLimitadalenClosed,AnchuralenSolution,BidireccionallenClosed,AscensoColinaMaximaPendiente1lenClosed,ProfundidadLimitadalenSolution,AscensoColinaMaximaPendiente1lenOpened,ProfundidadLimitadalenOpened,BidireccionallenSolution,ProfundidadIterativalenClosed,AnchuralenOpened,Voraz1lenClosed,AStar1time,AscensoColinaMaximaPendiente2time,AscensoColinaSimple2lenSolution,Voraz2lenSolution,AStar2time,Voraz1time,AscensoColinaMaximaPendiente2lenSolution,AscensoColinaSimple2lenClosed,AStar1lenClosed,AStar2lenOpened,AscensoColinaSimple2time,Voraz2time,AStar2lenSolution,Voraz1lenSolution,AStar1lenOpened,Voraz2lenOpened,AscensoColinaSimple2lenOpened,Voraz1lenOpened,AStar1lenSolution,AStar2lenClosed,AscensoColinaMaximaPendiente2lenClosed,Voraz2lenClosed,AscensoColinaMaximaPendiente2lenOpened,AscensoColinaMaximaPendiente3lenClosed,AscensoColinaSimple3lenClosed,AStar3lenOpened,Voraz3lenOpened,AStar3time,AscensoColinaMaximaPendiente3lenOpened,AscensoColinaSimple3lenSolution,Voraz3lenClosed,AStar3lenSolution,AscensoColinaSimple3time,AscensoColinaMaximaPendiente3time,AStar3lenClosed,Voraz3time,Voraz3lenSolution,AscensoColinaMaximaPendiente3lenSolution,AscensoColinaSimple3lenOpened,VorazBidireccional1lenClosed,VorazBidireccional2lenSolution,VorazBidireccional2time,VorazBidireccional2lenOpened,VorazBidireccional1lenOpened,VorazBidireccional2lenClosed,VorazBidireccional3lenSolution,VorazBidireccional3lenOpened,VorazBidireccional3lenClosed,VorazBidireccional3time,VorazBidireccional1time,VorazBidireccional1lenSolution,IDAStar2lenClosed,IDAStar2time,AStar2maxMemory,Voraz3maxMemory,ProfundidadIterativa2maxMemory,AStar1maxMemory,AnchuramaxMemory,ProfundidadIterativamaxMemory,AscensoColinaSimple1maxMemory,AscensoColinaMaximaPendiente3maxMemory,Voraz2maxMemory,AscensoColinaMaximaPendiente1maxMemory,AscensoColinaMaximaPendiente2maxMemory,AscensoColinaSimple3maxMemory,IDAStar2lenOpened,IDAStar2maxMemory,IDAStar2lenSolution,ProfundidadLimitadamaxMemory,VorazBidireccional1maxMemory,VorazBidireccional3maxMemory,BidireccionalmaxMemory,ProfundidadmaxMemory,AscensoColinaSimple2maxMemory,AStar3maxMemory,Voraz1maxMemory,VorazBidireccional2maxMemory,IDAStar3lenClosed,IDAStar1maxMemory,IDAStar1lenSolution,IDAStar1time,IDAStar3time,IDAStar1lenOpened,IDAStar1lenClosed,IDAStar3lenSolution,IDAStar3maxMemory,IDAStar3lenOpened
70,"[1, 9, 7, 7, 4, 8, 5]",70.00036692619324,inf,0,78501,70.00124096870422,863,0.013237714767456055,4.311071395874023,7866,0.01682901382446289,8072,80261,inf,77949,70.00052046775818,0,inf,73.2562427520752,inf,inf,73.40987062454224,8363,6956,inf,102,0,inf,0,69445,5,8041,70036,1700,70.25709748268127,0.020824193954467773,inf,5,0.09896159172058105,70.81201362609863,inf,0,257,68,0.014089345932006836,0.05294013023376465,5,inf,2436,50,0,16278,inf,8,0,6,0,0,0,3324,16507,70.43049645423889,0,inf,1747,inf,0.006310224533081055,0.011023521423339844,354,70.84460139274597,inf,inf,0,7,5,0.08072662353515625,64,64,7,5,64,7,0.11568450927734375,0.08131146430969238,5,0,0.020270824432373047,633248,148113660,74622,21462461,634567502,65443,46440,49969,468554,64543,64858,44399,6,88564,5,253315,627857,626207,7846180,698175990,59056,29282788,145889723,625664,18518,173133,inf,70.00042843818665,70.00083494186401,15,20934,inf,245248,20
80,"[3, 0, 1, 4, 10, 4, 10, 11]",11.227471113204956,inf,0,13793,80.00096535682678,198,0.029796838760375977,0.4032466411590576,1380,0.016719818115234375,13045,15255,inf,125955,12.016047477722168,0,4,7.861584901809692,inf,4,84.56495833396912,1048,11827,4,23,0,inf,0,118041,4,1526,8777,5,0.04279756546020508,0.013143777847290039,inf,4,0.050382137298583984,0.034781455993652344,inf,0,5,41,0.012191295623779297,0.03957009315490723,4,4,41,41,0,41,4,5,0,5,0,0,0,701,20907,6.55215048789978,0,inf,2211,4,0.014856100082397461,0.011935949325561523,76,80.78772044181824,inf,inf,0,5,4,0.05021357536315918,44,44,5,4,44,5,0.06762862205505371,0.05263566970825195,4,0,0.015144586563110352,378854,189009711,60295,408997,79811067,60549,61144,86753,398857,79340,68576,77113,5,80132,4,251841,444668,446374,1814457,1125572885,51368,6223597,406870,445160,13621,225202,inf,80.00067591667175,80.00081872940063,22,18625,inf,288500,28
30,"[8, 9, 2]",5.558844327926636,inf,0,7422,30.00115180015564,123,0.00834965705871582,0.17277932167053223,742,0.010686874389648438,5012,809,inf,48409,0.41963768005371094,0,3,0.3590664863586426,inf,3,31.829712629318237,71,4577,3,13,0,inf,0,45698,3,79,595,1334,0.6165573596954346,0.012120485305786133,inf,3,0.04454946517944336,30.51852321624756,inf,0,25,41,0.009888887405395508,0.026691675186157227,3,inf,231,51,0,12638,3,5,0,6,0,0,0,312,13405,1.2802271842956543,0,inf,1415,3,0.005757570266723633,0.005591630935668945,34,30.55003809928894,inf,inf,0,7,3,0.08615684509277344,67,67,7,3,67,7,0.1014556884765625,0.09004783630371094,3,0,0.03039264678955078,376130,120345102,57722,2073726,5434051,66173,57019,55193,474066,62143,62402,53141,4,83570,3,266701,626776,636561,1133635,433086059,59980,2773443,113520511,635655,112,103979,3,6.133316993713379,15.386370182037354,4,211,5,143494,6
70,"[8, 8, 0, 0, 9, 8, 11]",70.00046396255493,inf,0,80059,70.00162482261658,3696,0.012379646301269531,70.2846245765686,8021,0.010972976684570312,8247,79013,inf,79638,70.00079154968262,0,inf,73.21785521507263,inf,inf,73.58380150794983,8166,7017,inf,440,0,inf,0,70057,inf,7916,68389,1662,29.19519591331482,0.011300802230834961,inf,inf,6.204721927642822,70.78456735610962,inf,0,158,708,0.019295215606689453,70.82853770256042,7,inf,1490,16341,0,15815,7,79,0,1729,0,0,0,2435,20075,63.273773193359375,0,inf,2118,7,0.015285491943359375,0.013548135757446289,258,70.90039682388306,inf,inf,0,438,inf,70.1900577545166,4071,4108,434,inf,4020,428,70.1862244606018,70.38759994506836,inf,79,0.8122961521148682,6312853,181530879,76330,13147728,619707459,68291,38280,79570,147054250,56898,64583,77030,8,119291,7,250148,37053764,36247065,33531576,713297505,59096,21451962,141833115,36714906,7,245071,inf,70.00050592422485,0.07746458053588867,20,13160,21,234271,22
40,"[5, 10, 5, 6]",1.0428454875946045,inf,0,1440,40.001129388809204,212,0.02063131332397461,0.4133944511413574,141,0.01540374755859375,8334,2902,inf,80478,1.5349855422973633,0,4,1.137948751449585,inf,4,42.74032807350159,229,6808,4,24,0,inf,0,67973,4,287,1922,1783,0.21919584274291992,0.012373208999633789,inf,4,0.058142900466918945,40.680765867233276,inf,0,13,49,0.017206668853759766,0.03620719909667969,4,inf,118,40,0,17016,4,6,0,5,0,0,0,135,303,0.2478935718536377,0,inf,33,4,0.016570091247558594,0.01608562469482422,15,0.3083486557006836,4,inf,0,5,4,0.06300044059753418,50,50,5,4,50,5,0.06429743766784668,0.06127047538757324,4,0,0.018464326858520508,472869,2776051,54108,1079554,17503368,54811,53648,64955,391428,72183,64786,62091,5,72860,4,261854,472684,483937,1935257,720767487,59016,1230223,152511386,481494,0,212876,14,2.3307480812072754,0.045584917068481445,15,603,20,203344,21
50,"[11, 2, 7, 1, 10]",3.8950445652008057,inf,0,7718,50.00071430206299,125,0.007216215133666992,0.15872597694396973,771,0.0056743621826171875,10083,836,inf,97362,0.41347765922546387,0,3,0.35829806327819824,inf,3,53.63173770904541,73,8508,3,13,0,inf,0,84931,3,81,615,4,0.027053356170654297,0.0035295486450195312,3,3,0.04266524314880371,0.0264284610748291,3,0,4,39,0.007520198822021484,0.01455545425415039,3,3,30,30,0,30,3,5,0,4,0,0,0,249,18918,0.7711248397827148,0,inf,1992,3,0.004490852355957031,0.005782127380371094,27,50.681861877441406,inf,inf,0,3,3,0.03248739242553711,30,30,3,3,30,3,0.03147482872009277,0.0340421199798584,3,0,0.020094633102416992,385525,171162048,56546,305229,5611467,66221,71979,77721,315757,77203,70560,75513,4,43838,3,266810,291992,303551,1144186,871023471,67362,2232353,315477,303182,58,173529,inf,50.000847578048706,0.3439369201660156,16,13450,19,187642,20
50,"[4, 2, 10, 0, 11]",1.2913846969604492,inf,0,2604,50.001035928726196,51,0.007674694061279297,0.04144740104675293,259,0.005677700042724609,10406,370,inf,100480,0.1687636375427246,0,3,0.18229174613952637,inf,3,54.20221447944641,33,9274,3,5,0,inf,0,92570,3,35,276,4,0.015850067138671875,0.006608486175537109,inf,3,0.023595571517944336,0.014729738235473633,inf,0,4,39,0.0057833194732666016,0.013863086700439453,3,3,30,30,0,30,3,5,0,4,0,0,0,40,40,0.02599787712097168,0,inf,5,3,0.0072498321533203125,0.012163877487182617,5,0.03385472297668457,3,inf,0,3,3,0.020099401473999023,32,32,3,3,32,3,0.018459558486938477,0.023185014724731445,3,0,0.011938333511352539,409188,404951,66474,329212,2545426,45406,71902,92499,321499,76839,69786,90306,4,44126,3,252002,339016,339414,473520,898876005,67343,409348,323549,339221,0,219711,13,1.3556663990020752,0.032155513763427734,14,337,21,204996,22
30,"[5, 7, 2]",5.404992341995239,inf,0,7126,30.00105047225952,121,0.006288766860961914,0.10920858383178711,712,0.005701303482055664,4824,782,inf,46594,0.4002716541290283,0,3,0.3423342704772949,inf,3,31.95809054374695,69,5028,3,13,0,inf,0,50204,3,76,584,25,0.17887306213378906,0.0067141056060791016,inf,3,0.030280113220214844,0.1155860424041748,inf,0,11,31,0.007383584976196289,0.015598535537719727,3,3,100,31,0,233,3,4,0,4,0,0,0,439,12154,2.2246270179748535,0,inf,1285,3,0.006216287612915039,0.020731687545776367,47,30.499844312667847,inf,inf,0,3,3,0.02712416648864746,25,25,3,3,25,3,0.027810096740722656,0.0284881591796875,3,0,0.013077735900878906,315436,109220769,57742,917780,5320859,66098,64414,109998,325498,69658,69743,75526,4,44286,3,266669,251612,263155,1111332,416951541,67375,3904089,2134817,261514,4577,155711,inf,30.000978469848633,30.000617265701294,14,8880,inf,199156,17
90,"[2, 4, 11, 9, 1, 7, 7, 6, 10]",90.00066614151001,inf,0,97967,90.0010666847229,4196,0.016025066375732422,90.85111927986145,9816,0.015355348587036133,10194,104163,inf,98434,90.00072503089905,0,inf,94.02551674842834,inf,inf,94.79781937599182,10328,9192,inf,500,0,inf,0,91746,inf,10436,86492,1976,90.2407169342041,0.01821160316467285,inf,inf,0.9586403369903564,90.9915828704834,inf,0,290,260,0.020207881927490234,90.97691011428833,7,inf,2732,18515,0,18902,inf,28,0,1957,0,0,0,2768,19008,90.27419996261597,0,inf,2000,inf,0.018324613571166992,0.011512279510498047,297,90.82226610183716,inf,inf,0,454,inf,90.939035654068,4334,4297,458,inf,4316,456,90.86304521560669,90.53653287887573,inf,20,0.19691777229309082,2327604,171937830,79599,24082666,785289107,67939,53528,72200,168088873,71924,79427,84616,8,102948,7,250690,38703752,38877016,38059273,880566094,74256,24408312,170887404,39035865,13115,239869,inf,90.00050711631775,90.00049805641174,16,13323,inf,219221,15
100,"[4, 8, 11, 4, 5, 2, 10, 11, 3, 11]",100.00034976005554,inf,0,112214,100.00163960456848,4432,0.011728286743164062,100.87027764320374,11244,0.010792016983032227,11403,113850,inf,110104,100.00089907646179,0,inf,104.7995982170105,inf,inf,105.37943077087402,11740,10237,inf,528,0,inf,0,102173,inf,11407,98312,2088,100.21375322341919,0.01838088035583496,inf,inf,100.24120354652405,101.00775980949402,inf,0,306,2850,0.020778179168701172,101.0515124797821,inf,inf,2872,19352,0,19991,inf,320,0,2070,0,0,0,2883,20062,100.23875904083252,0,inf,2115,inf,0.012822866439819336,0.011944055557250977,309,100.91015267372131,inf,inf,0,486,inf,100.79419088363647,4577,4517,492,inf,4615,496,100.34581923484802,100.96784162521362,inf,13010,100.00017070770264,25324641,181401890,78893,25318634,892036922,71625,30464,65006,175808642,49631,64972,62187,6,121049,inf,255429,41142684,42025704,40576455,984483668,59296,25418170,180611235,41682321,26740,171588,inf,100.00049114227295,100.00070381164551,13,15353,inf,213538,17
20,"[10, 9]",0.040589094161987305,inf,0,75,20.001217126846313,21,0.003803730010986328,0.010725259780883789,6,0.0029599666595458984,4212,86,2,40687,0.07202529907226562,0,2,0.058864593505859375,2,2,21.426164150238037,7,3651,2,2,0,inf,0,36462,2,7,74,3,0.02280569076538086,0.0033864974975585938,2,2,0.01041412353515625,0.01149129867553711,2,0,3,21,0.004446268081665039,0.009681940078735352,2,2,21,21,0,21,2,3,0,3,0,0,0,21,21,0.009984731674194336,0,4,3,2,0.0047223567962646484,0.0031223297119140625,3,0.009094715118408203,2,4,0,2,2,0.011743307113647461,21,21,2,2,21,2,0.016858577728271484,0.010697603225708008,2,0,0.005016803741455078,241686,233151,49219,239916,696672,37814,53312,81111,234018,65806,66001,71794,3,89638,2,259076,239370,239996,208794,364365318,56241,243264,232661,239683,0,89090,2,0.004465818405151367,0.006731986999511719,3,0,6,119939,7
100,"[10, 0, 4, 2, 1, 8, 0, 9, 2, 8]",187.53589463233948,inf,0,94751,187.2006871700287,4030,0.01531982421875,187.36706352233887,9495,0.020503520965576172,9737,97989,inf,94022,187.84427738189697,0,inf,193.16197419166565,inf,inf,193.46429872512817,10025,8444,inf,480,0,inf,0,84294,inf,9817,83951,1885,100.35549592971802,0.026657581329345703,inf,inf,100.11489629745483,187.76561856269836,inf,0,296,2799,0.011898040771484375,187.4226098060608,inf,inf,2831,17729,0,18076,inf,320,0,1889,0,0,0,910,19811,10.63555908203125,0,inf,2089,8,0.01894664764404297,0.014956474304199219,97,100.8535828590393,inf,inf,0,480,inf,100.68140077590942,4426,4515,470,inf,4426,470,100.51504492759705,100.86513757705688,inf,2141,27.504509210586548,24925947,179163356,78873,24905076,762377755,70890,53544,64757,159600847,72119,64688,77171,9,125749,8,252969,41073444,39882197,36558174,841316215,59048,8042381,163484510,39877037,18951,227003,inf,100.0005042552948,100.00073599815369,13,14834,inf,256379,20
50,"[7, 5, 10, 2, 5]",50.00069069862366,inf,0,56062,50.00146985054016,907,0.012556314468383789,4.709863901138306,5616,0.010453224182128906,5662,57480,inf,54684,50.00051951408386,0,inf,52.48331379890442,inf,inf,52.61155557632446,6041,5139,inf,108,0,inf,0,51317,5,5757,50591,1428,50.08776545524597,0.01859593391418457,inf,5,0.07914996147155762,50.70667624473572,inf,0,217,59,0.021287918090820312,0.05189013481140137,5,inf,2031,50,0,13594,inf,7,0,6,0,0,0,1096,13442,8.73940658569336,0,inf,1415,5,0.018178224563598633,0.019283294677734375,119,50.692585468292236,inf,inf,0,7,5,0.09220099449157715,71,71,7,5,71,7,0.10402250289916992,0.09247803688049316,5,0,0.02547621726989746,560699,120639788,75587,17917462,459024384,66550,46520,64771,474930,64521,72196,61869,6,84225,5,249177,689284,686261,8249123,488951552,66610,9695713,121989249,687327,13282,215530,inf,50.0005156993866,50.000441551208496,16,13372,inf,215637,20
20,"[9, 5]",0.05949091911315918,inf,0,129,20.00123953819275,19,0.007081508636474609,0.009894371032714844,11,0.0070073604583740234,4193,140,inf,40503,0.06490921974182129,0,2,0.09600996971130371,inf,2,21.452799558639526,12,3629,2,2,0,inf,0,36242,2,12,111,3,0.009904146194458008,0.0068128108978271484,inf,2,0.0100250244140625,0.009147405624389648,inf,0,3,21,0.005255460739135742,0.010965585708618164,2,2,21,21,0,21,2,3,0,3,0,0,0,21,21,0.010924816131591797,0,inf,3,2,0.012681961059570312,0.00883793830871582,3,0.014494180679321289,2,inf,0,2,2,0.009806394577026367,19,19,2,2,19,2,0.022649765014648438,0.011299848556518555,2,0,0.011640548706054688,248085,239906,47707,247945,1026493,36879,58838,81687,239600,63900,58918,77294,3,35742,2,263904,222124,223214,190880,362744832,54215,248371,238988,222437,436,127091,2,0.22287964820861816,1.5503695011138916,3,63,6,140394,7
30,"[10, 9, 0]",1.168555736541748,inf,0,2143,30.00114607810974,47,0.004470348358154297,0.02804422378540039,213,0.003058910369873047,6324,328,3,61075,0.15445995330810547,0,3,0.17973017692565918,3,3,32.2669792175293,29,5508,3,5,0,inf,0,55002,3,31,248,25,0.08766818046569824,0.0035457611083984375,3,3,0.03123641014099121,0.15521454811096191,3,0,11,31,0.005668163299560547,0.014752388000488281,3,3,101,31,0,233,3,4,0,4,0,0,0,31,31,0.02884078025817871,0,5,4,3,0.005738496780395508,0.011488676071166992,4,0.013682842254638672,3,inf,0,3,3,0.018343448638916016,28,28,3,3,28,3,0.019299983978271484,0.018548011779785156,3,0,0.005734682083129883,288426,324632,66104,942410,2270171,45214,62002,99959,325335,77062,77321,82930,4,96728,3,248786,306826,307874,441280,545862228,64963,298465,2134572,307089,0,119626,5,0.01237177848815918,0.015451431274414062,6,2,13,146593,14
20,"[10, 7]",0.013593673706054688,inf,0,31,20.00112509727478,21,0.0030384063720703125,0.01025247573852539,2,0.0029730796813964844,4211,42,2,40677,0.01907658576965332,0,2,0.02492809295654297,2,2,21.45407485961914,3,3656,2,2,0,inf,0,36520,2,3,38,3,0.009468317031860352,0.0034134387969970703,2,2,0.010108232498168945,0.011966466903686523,2,0,3,21,0.00348663330078125,0.009726285934448242,2,2,21,21,0,21,2,3,0,3,0,0,0,21,21,0.011267900466918945,0,2,3,2,0.0030536651611328125,0.003072023391723633,3,0.009058713912963867,2,2,0,2,2,0.030212879180908203,21,21,2,2,21,2,0.012581586837768555,0.010877132415771484,2,0,0.0037984848022460938,242008,233846,46951,241208,357939,36178,53312,66508,234773,65872,66187,56870,3,89892,2,258508,240065,241427,208794,364293097,56183,243466,231160,240520,0,89348,2,0.003426790237426758,0.004675149917602539,3,0,6,120988,7
30,"[4, 5, 10]",9.257369756698608,inf,0,12064,30.002361297607422,175,0.011342525482177734,0.19035935401916504,1206,0.010834693908691406,4932,1232,inf,47637,0.7014696598052979,0,3,0.5115797519683838,inf,3,31.81916379928589,102,4036,3,19,0,inf,0,40305,3,120,856,1332,0.725834846496582,0.011929750442504883,inf,3,0.05208086967468262,30.53563356399536,inf,0,25,41,0.012208938598632812,0.028550148010253906,3,inf,231,51,0,12619,3,5,0,6,0,0,0,466,11543,2.7213687896728516,0,inf,1210,3,0.010847091674804688,0.010777950286865234,50,30.489464282989502,inf,inf,0,7,3,0.1122434139251709,72,72,7,3,72,7,0.0951077938079834,0.09410381317138672,3,0,0.03748965263366699,384790,103653177,56855,2080503,7781194,66923,30248,49891,512835,49389,49645,44421,4,84471,3,250361,673132,686058,1610374,426227445,43824,4127677,113326831,684587,2574,103719,5,6.840275526046753,30.000221252441406,6,847,inf,160400,8
30,"[10, 7, 10]",6.389394283294678,inf,0,11077,30.00095820426941,169,0.01033926010131836,0.16186833381652832,1108,0.00874948501586914,5530,1142,inf,53409,0.5791425704956055,0,3,0.4630594253540039,inf,3,32.09015488624573,96,4961,3,19,0,inf,0,49536,3,112,807,1454,0.37888026237487793,0.0067713260650634766,inf,3,0.0317540168762207,30.605464220046997,inf,0,17,31,0.0073091983795166016,0.028834104537963867,3,inf,157,31,0,13868,3,4,0,4,0,0,0,191,13410,0.5307295322418213,0,inf,1419,3,0.004774570465087891,0.006714582443237305,21,30.60000514984131,inf,inf,0,3,3,0.027074575424194336,25,25,3,3,25,3,0.026037216186523438,0.029764890670776367,3,0,0.013156890869140625,290172,120431410,57887,1422934,7339693,68019,80312,90738,297572,90350,83015,84130,4,45568,3,251176,253126,264530,1563132,477627503,76091,1710458,124434403,262684,480,149471,3,5.18684196472168,1.9612910747528076,4,840,7,140316,8
20,"[9, 4]",0.05088949203491211,inf,0,107,20.000966787338257,19,0.0066797733306884766,0.009539127349853516,9,0.006932258605957031,4079,118,inf,39403,0.0611882209777832,0,2,0.08739995956420898,inf,2,21.44535231590271,10,3651,2,2,0,inf,0,36469,2,10,96,3,0.013840436935424805,0.006523609161376953,inf,2,0.010742664337158203,0.009161710739135742,inf,0,3,21,0.0051767826080322266,0.009579181671142578,2,2,21,21,0,21,2,3,0,3,0,0,0,126,491,0.1429579257965088,0,inf,53,2,0.010560035705566406,0.008554935455322266,14,0.2927861213684082,2,inf,0,2,2,0.017645835876464844,19,19,2,2,19,2,0.012284278869628906,0.020133495330810547,2,0,0.008913278579711914,241589,4468861,47706,224149,896931,36301,58838,88811,232847,63720,58810,84638,3,87353,2,256760,194812,225104,190880,352949774,54095,1163573,231073,200883,91,110902,2,0.20328879356384277,0.35834646224975586,3,63,6,176207,7
30,"[0, 4, 10]",0.010435342788696289,inf,0,12,0.0023047924041748047,2,0.001425027847290039,0.002583742141723633,1,0.005118370056152344,6080,2,1,58719,0.0028777122497558594,0,1,0.0050983428955078125,1,1,32.1972131729126,0,0,1,1,0,3,0,3,1,0,1,2,0.0041043758392333984,0.003610372543334961,1,1,0.0043566226959228516,0.004754066467285156,1,0,2,11,0.0017948150634765625,0.00490260124206543,1,1,11,11,0,11,1,2,0,2,0,0,0,11,11,0.004221200942993164,0,1,2,1,0.0014500617980957031,0.0037174224853515625,2,0.00463104248046875,1,1,0,1,1,0.0017209053039550781,2,2,1,1,2,1,0.0017249584197998047,0.0018894672393798828,1,0,0.0009837150573730469,154108,143420,47197,152796,27498,27716,46203,59417,141056,58781,59096,49791,2,79697,1,49714,78706,79174,53621,524919746,49162,153774,140492,78875,0,79263,1,0.0008280277252197266,0.0012812614440917969,2,0,1,79450,2
30,"[6, 0, 3]",0.03507494926452637,inf,0,78,30.000965356826782,8,0.002438068389892578,0.005199432373046875,7,0.0042572021484375,6181,8,1,59694,0.004208087921142578,0,1,0.015552759170532227,1,1,32.19230389595032,0,5429,1,1,0,inf,0,54213,1,0,7,2,0.004021883010864258,0.003921031951904297,1,1,0.004263162612915039,0.004713296890258789,1,0,2,11,0.0027942657470703125,0.004941701889038086,1,1,11,11,0,11,1,2,0,2,0,0,0,11,11,0.005030393600463867,0,1,2,1,0.0024182796478271484,0.0030341148376464844,2,0.006443977355957031,1,1,0,1,1,0.004111766815185547,8,8,1,1,8,1,0.007143735885620117,0.00431513786315918,1,0,0.0024957656860351562,148298,132759,46613,147094,78137,28788,42910,55432,132942,54938,55151,45814,2,76638,1,259258,121720,122808,89992,533580324,45359,148326,131865,122335,0,76218,1,0.0022804737091064453,0.002221822738647461,2,0,1,76516,2
30,"[0, 4, 3]",5.311347246170044,inf,0,10406,30.000706434249878,40,0.008113384246826172,0.02048468589782715,1041,0.006211519241333008,5829,1081,inf,56296,0.5605051517486572,0,3,0.4518899917602539,inf,3,32.07947397232056,91,5213,3,4,0,inf,0,52049,3,106,760,4,0.027029037475585938,0.0077893733978271484,inf,3,0.032259464263916016,0.016321182250976562,3,0,4,31,0.010929584503173828,0.015416383743286133,3,3,31,31,0,31,3,4,0,4,0,0,0,144,732,0.29285717010498047,0,inf,78,3,0.007927656173706055,0.009415388107299805,16,0.4614076614379883,3,inf,0,3,3,0.03246808052062988,31,31,3,3,31,3,0.03200340270996094,0.035550594329833984,3,0,0.01269388198852539,315543,6624493,57940,314580,6917974,67073,79272,104606,330694,89186,89425,90414,4,45168,3,255992,301774,313008,394382,503348205,82329,1310239,331226,312647,7986,201398,inf,30.00090456008911,30.000584840774536,15,8096,inf,200576,18
30,"[9, 1, 6]",0.20279192924499512,inf,0,430,30.000767469406128,25,0.006497859954833984,0.03139615058898926,42,0.0058062076568603516,6222,172,3,60090,0.07872438430786133,0,3,0.09792637825012207,3,3,32.19386672973633,16,5421,3,3,0,inf,0,54122,3,16,136,4,0.014432191848754883,0.006715297698974609,3,3,0.022330284118652344,0.01789069175720215,3,0,4,40,0.0077440738677978516,0.014838457107543945,3,3,31,31,0,31,3,5,0,4,0,0,0,31,31,0.014871835708618164,0,inf,4,3,0.006674528121948242,0.012039899826049805,4,0.013339757919311523,3,inf,0,3,3,0.01507425308227539,25,25,3,3,25,3,0.015125036239624023,0.015541315078735352,3,0,0.0036780834197998047,407086,321549,64627,326378,1251919,44398,59866,60681,322322,74989,75296,58449,4,93749,3,259025,279667,280012,247440,537118952,65213,327142,321773,279615,0,165551,11,0.012741327285766602,0.021510839462280273,12,2,19,223345,20
20,"[0, 1]",0.016521692276000977,inf,0,36,20.00104069709778,12,0.004564523696899414,0.006717681884765625,3,0.00660395622253418,4113,47,inf,39731,0.022056102752685547,0,2,0.04470086097717285,inf,2,21.40356159210205,4,3670,2,2,0,inf,0,36647,2,4,42,3,0.009050369262695312,0.007295370101928711,inf,2,0.013208866119384766,0.010109901428222656,inf,0,3,21,0.005302906036376953,0.01241755485534668,2,2,21,21,0,21,2,3,0,3,0,0,0,41,51,0.021700382232666016,0,inf,6,2,0.005705595016479492,0.014265060424804688,5,0.02911067008972168,2,inf,0,2,2,0.006877899169921875,12,12,2,2,12,2,0.007123708724975586,0.006930828094482422,2,0,0.0033812522888183594,241338,500668,46895,239751,400370,36114,61328,83574,234695,65749,65994,79296,3,37896,2,258489,165341,165889,133046,355876470,63761,415426,233370,165646,168,142902,4,0.6787095069885254,0.582406759262085,5,211,8,142067,9
20,"[4, 0]",0.009240388870239258,inf,0,21,20.001042127609253,20,0.0035626888275146484,0.011652231216430664,1,0.0033524036407470703,4123,32,2,39827,0.015217065811157227,0,2,0.02570366859436035,2,2,21.419081449508667,2,3678,2,2,0,inf,0,36740,2,2,29,3,0.008582830429077148,0.003695964813232422,2,2,0.009468555450439453,0.010880231857299805,2,0,3,21,0.004142045974731445,0.012057304382324219,2,2,21,21,0,21,2,3,0,3,0,0,0,31,31,0.014766693115234375,0,inf,4,2,0.003725290298461914,0.0058476924896240234,4,0.013523578643798828,2,inf,0,2,2,0.015614509582519531,20,20,2,2,20,2,0.011420488357543945,0.010591268539428711,2,0,0.0037882328033447266,239920,322220,46871,239186,277275,36146,53008,58588,233997,65575,65882,56568,3,85839,2,257992,231271,231511,200406,356716285,55897,327023,232584,231336,1,100955,4,0.009572505950927734,0.012110471725463867,5,0,8,132923,9
20,"[8, 2]",0.0002994537353515625,0,0,0,0.0007140636444091797,2,0.001377105712890625,0.002462148666381836,0,0.0009202957153320312,0,0,0,0,0.0012066364288330078,0,0,0.0012879371643066406,0,0,0.0004811286926269531,0,0,0,0,0,0,0,0,0,0,1,1,0.0004837512969970703,0.001024484634399414,0,0,0.0003604888916015625,0.0007376670837402344,0,0,1,0,0.0017240047454833984,0.0005910396575927734,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0003123283386230469,0,0,1,0,0.0012269020080566406,0.0004343986511230469,1,0.0005266666412353516,0,0,0,0,0,0.001415252685546875,2,2,0,0,2,0,0.0012784004211425781,0.0016727447509765625,0,0,0.0003552436828613281,59624,47491,26067,53340,4689,26906,39934,44652,48101,44222,45107,43462,1,62144,0,28258,59415,59755,45271,21174,43119,59100,46523,59528,0,60432,0,0.0003914833068847656,0.0003070831298828125,1,0,0,61548,1
